rv_rank,title,artist,total_score,weekly_score_top26,peak_bonus,peak_rank,weeks_on_chart,weeks_in_top_10,weeks_in_top_40,first_chart_date,last_chart_date
1,Hold On,Wilson Phillips,10783.9046,10663.9046,120,1,25,9,18,1990-03-17,1990-09-01
2,Close To You,Maxi Priest,10628.4066,10508.4066,120,1,27,7,17,1990-06-30,1990-12-29
3,Unchained Melody,The Righteous Brothers,10480.1807,10480.1807,0,13,32,0,23,1990-08-25,1990-12-29
4,"It Must Have Been Love (From ""Pretty Woman"")",Roxette,10334.3171,10214.3171,120,1,25,9,17,1990-04-07,1990-09-22
5,Poison,Bell Biv Devoe,10173.2798,10098.2798,75,3,22,10,17,1990-04-07,1990-09-01
6,Hold On,En Vogue,10107.8341,10032.8341,75,2,25,7,17,1990-05-05,1990-10-20
7,Vision Of Love,Mariah Carey,9919.1400,9799.1400,120,1,22,7,17,1990-06-02,1990-10-27
8,"Cradle Of Love (From ""Ford Fairlane"")",Billy Idol,9865.7731,9790.7731,75,2,24,8,16,1990-05-05,1990-10-13
9,Vogue,Madonna,9860.4790,9740.4790,120,1,24,8,16,1990-04-14,1990-09-22
10,Sending All My Love,Linear,9786.2166,9746.2166,40,5,27,5,16,1990-02-17,1990-08-18
11,Nothing Compares 2 U,Sinead O'connor,9509.9163,9389.9163,120,1,21,10,15,1990-03-17,1990-08-04
12,Do Me!,Bell Biv Devoe,9490.7008,9415.7008,75,3,22,9,16,1990-06-30,1990-11-24
13,Rub You The Right Way,Johnny Gill,9326.2520,9251.2520,75,3,23,6,16,1990-05-12,1990-10-13
14,Black Velvet,Alannah Myles,9285.1178,9165.1178,120,1,24,7,15,1990-01-06,1990-06-16
15,(Can't Live Without Your) Love And Affection,Nelson,9267.6981,9147.6981,120,1,26,7,14,1990-07-07,1990-12-29
16,I Don't Have The Heart,James Ingram,9089.5738,8969.5738,120,1,22,7,15,1990-08-04,1990-12-29
17,I Wanna Be Rich,Calloway,9036.1751,8961.1751,75,2,23,6,15,1990-02-10,1990-07-14
18,Here And Now,Luther Vandross,8978.4099,8963.4099,15,6,25,5,15,1990-01-06,1990-06-23
19,The Power,Snap!,8946.9409,8871.9409,75,2,22,6,16,1990-05-12,1990-10-06
20,All Around The World,Lisa Stansfield,8940.4342,8865.4342,75,3,22,7,14,1990-02-03,1990-06-30
21,Release Me,Wilson Phillips,8909.6721,8789.6721,120,1,22,7,15,1990-06-30,1990-11-24
22,"Blaze Of Glory (From ""Young Guns II"")",Jon Bon Jovi,8887.3123,8767.3123,120,1,21,8,14,1990-07-21,1990-12-08
23,All I Wanna Do Is Make Love To You,Heart,8666.7203,8591.7203,75,2,20,8,13,1990-03-31,1990-08-11
24,Can't Stop,After 7,8621.6945,8606.6945,15,6,23,3,15,1990-07-28,1990-12-29
25,If Wishes Came True,Sweet Sensation,8596.5184,8476.5184,120,1,20,7,13,1990-06-16,1990-10-27
26,Don't Wanna Fall In Love,Jane Child,8577.1406,8502.1406,75,2,21,6,14,1990-02-10,1990-06-30
27,Love Will Lead You Back,Taylor Dayne,8535.8114,8415.8114,120,1,20,6,15,1990-01-27,1990-06-09
28,Opposites Attract,Paula Abdul,8433.9569,8313.9569,120,1,20,7,14,1990-01-06,1990-05-19
29,Ice Ice Baby,Vanilla Ice,8431.7555,8311.7555,120,1,17,7,15,1990-09-08,1990-12-29
