rv_rank,title,artist,total_score,weekly_score_top26,peak_bonus,peak_rank,weeks_on_chart,weeks_in_top_10,weeks_in_top_40,first_chart_date,last_chart_date
1,Whoomp! (There It Is),Tag Team,16001.8869,15926.8869,75,2,31,22,29,1993-05-29,1993-12-25
2,"Can't Help Falling In Love (From ""Sliver"")",Ub40,14165.7900,14045.7900,120,1,29,15,23,1993-05-15,1993-11-27
3,"Nuthin' But A ""G"" Thang",Dr. Dre,14031.1137,13956.1137,75,2,27,14,24,1993-01-30,1993-07-31
4,Weak,Swv,13845.5725,13725.5725,120,1,26,15,22,1993-04-24,1993-10-16
5,Don't Walk Away,Jade,13829.8127,13789.8127,40,4,33,12,27,1993-01-02,1993-08-14
6,Freak Me,Silk,13564.3603,13444.3603,120,1,24,16,22,1993-02-20,1993-07-31
7,That's The Way Love Goes,Janet Jackson,12661.8477,12541.8477,120,1,23,14,20,1993-05-01,1993-10-02
8,Dreamlover,Mariah Carey,12334.1678,12214.1678,120,1,21,14,21,1993-08-07,1993-12-25
9,Informer,Snow,12319.7770,12199.7770,120,1,25,13,19,1993-01-09,1993-06-26
10,Show Me Love,Robin S,12187.5298,12147.5298,40,5,28,10,22,1993-04-03,1993-10-09
11,Knockin' Da Boots,H-town,12174.2104,12099.2104,75,3,25,12,20,1993-04-10,1993-09-25
12,Ditty,Paperboy,12155.7742,12140.7742,15,10,28,3,25,1993-01-02,1993-07-10
13,Lately,Jodeci,12055.9581,12015.9581,40,4,24,9,22,1993-06-12,1993-11-20
14,I'm So Into You,Swv,11908.4573,11893.4573,15,6,27,10,21,1993-02-06,1993-08-07
15,"Love Is (From ""Beverly Hills, 90210"")",Vanessa Williams/brian Mcknight,11793.1796,11718.1796,75,3,28,9,20,1993-01-23,1993-07-31
16,Two Princes,Spin Doctors,11723.2483,11708.2483,15,7,29,4,22,1993-01-30,1993-08-14
17,If,Janet Jackson,11552.5588,11512.5588,40,4,23,11,21,1993-07-24,1993-12-25
18,Dazzey Duks,Duice,11349.5076,11349.5076,0,12,40,0,26,1993-01-09,1993-10-09
19,Runaway Train,Soul Asylum,11287.1792,11247.1792,40,5,26,9,19,1993-06-12,1993-12-04
20,The River Of Dreams,Billy Joel,11132.5909,11057.5909,75,3,22,9,21,1993-07-31,1993-12-25
21,I'll Never Get Over You (Getting Over Me),Expose,11083.2304,11068.2304,15,8,29,5,21,1993-03-27,1993-10-09
22,Right Here (Human Nature)/Downtown,Swv,11056.9317,10981.9317,75,2,22,9,19,1993-07-17,1993-12-11
23,A Whole New World (Aladdin's Theme),Peabo Bryson,11041.1551,10921.1551,120,1,21,10,18,1993-01-02,1993-05-22
24,Mr. Wendal,Arrested Development,10907.7856,10892.7856,15,6,22,10,20,1993-01-02,1993-05-29
25,Another Sad Love Song,Toni Braxton,10626.9102,10611.9102,15,7,26,3,18,1993-07-03,1993-12-25
26,I Will Always Love You,Whitney Houston,10572.6674,10452.6674,120,1,19,11,17,1993-01-02,1993-05-08
27,Ordinary World,Duran Duran,10569.6581,10494.6581,75,3,22,9,18,1993-01-09,1993-06-05
28,"I'm Every Woman (From ""The Bodyguard"")",Whitney Houston,10509.3379,10469.3379,40,4,23,8,19,1993-01-09,1993-06-12
29,Comforter,Shai,10433.2968,10418.2968,15,10,24,1,20,1993-01-23,1993-07-03
30,Looking Through Patient Eyes,P.m. Dawn,10374.7431,10359.7431,15,6,21,8,19,1993-03-20,1993-08-07
31,Baby I'm Yours,Shai,10331.6022,10316.6022,15,10,25,3,20,1993-06-05,1993-11-20
32,Hip Hop Hooray,Naughty By Nature,10246.8930,10231.8930,15,8,22,3,20,1993-01-30,1993-06-26
33,Come Undone,Duran Duran,10186.0284,10171.0284,15,7,25,5,16,1993-04-17,1993-10-02
34,I Have Nothing,Whitney Houston,10136.2899,10096.2899,40,4,20,11,16,1993-02-27,1993-07-10
35,Have I Told You Lately,Rod Stewart,9962.4923,9922.4923,40,5,22,8,17,1993-04-24,1993-09-18
36,"I Don't Wanna Fight (From ""What's Love Got To Do With It"")",Tina Turner,9532.1373,9517.1373,15,9,24,2,17,1993-05-29,1993-11-06
37,If I Had No Loot,Tony! Toni! Tone!,9479.1239,9464.1239,15,7,21,6,17,1993-06-12,1993-10-30
38,"Whoot, There It Is",95 South,9266.5623,9266.5623,0,11,25,0,16,1993-05-01,1993-10-16
39,I'm Gonna Be (500 Miles),The Proclaimers,9244.9947,9169.9947,75,3,20,8,16,1993-06-12,1993-10-23
